TRT_ID,coord.lon,coord.lat,aqi.dt,aqi.main.aqi,aqi.components.co,aqi.components.no,aqi.components.no2,aqi.components.o3,aqi.components.so2,aqi.components.pm2_5,aqi.components.pm10,aqi.components.nh3
39175,-80.1911,25.8125,1670523623,2,190.26,0.59,3.21,87.26,1.04,2.86,8.26,0.12
39176,-81.3794,31.1395,1670523623,1,226.97,1.15,5.14,64.37,1.51,5.27,9.45,0.34
39177,-79.4779,34.3122,1670523623,1,250.34,0.88,4.2,23.6,0.54,4.91,5.64,0.47
39178,-83.7352,42.2412,1670523623,1,243.66,0.71,5.74,58.65,1.37,1.67,2.85,0.39
39179,-120.1324,47.8966,1670523623,1,277.04,0.17,4.84,43.27,0.4,4.61,4.77,0.27
39180,-115.1727,36.1201,1670523623,4,1121.52,92.09,63.06,13.05,4.11,44.36,74.33,12.79
39181,-81.0379,35.2417,1670523623,1,260.35,1.87,8.23,12.7,4.59,6.43,7.4,0.0
39182,-101.931,35.191,1670523623,1,180.24,0.22,0.76,72.24,0.33,1.18,4.5,0.63
39183,-86.1417,42.4043,1670523623,1,240.33,1.19,4.2,47.92,0.59,1.85,2.81,1.06
39184,-95.5718,29.9891,1670523623,1,216.96,1.3,8.4,55.08,6.08,6.46,15.38,0.22
39185,-93.2389,30.1982,1670523623,1,190.26,0.52,3.34,70.81,3.55,6.06,13.74,0.0
39186,-95.4196,29.6885,1670523623,1,208.62,1.63,8.4,59.37,8.58,5.93,15.65,0.21
39187,-120.4518,37.9292,1670523623,1,240.33,0.78,4.71,44.7,0.05,1.73,2.68,0.65
39188,-97.3495,27.6962,1670523623,2,201.94,0.51,2.59,69.38,1.01,7.28,22.28,0.16
39189,-90.3386,38.6547,1670523623,2,327.11,2.07,17.48,22.53,5.78,12.82,13.68,0.21
39850,-107.8179,37.937,1670523623,2,160.22,0.3,0.74,82.97,0.23,1.55,2.14,0.26
39851,-73.5347,41.0513,1670523623,1,243.66,0.24,2.44,70.1,1.51,0.99,1.25,0.12
39852,-111.8972,33.6377,1670523623,2,343.8,3.21,6.51,39.34,0.29,17.63,33.62,1.63
39853,-120.7189,38.7446,1670523623,1,210.29,0.13,2.04,63.66,0.09,1.53,1.89,0.28
39854,-122.8865,38.6045,1670523623,1,233.65,0.07,4.67,49.35,0.75,5.05,6.29,0.1
39855,-82.7278,28.0019,1670523623,2,253.68,0.38,2.72,74.39,0.83,10.57,14.47,0.22
39856,-72.7902,43.6575,1670523623,1,233.65,0.36,3.47,62.94,1.54,0.5,0.66,0.1
39857,-120.3708,34.854,1670523623,1,267.03,4.41,10.97,23.6,0.13,9.54,11.92,0.55
39858,-90.1309,38.9037,1670523623,2,300.41,1.45,10.11,29.68,4.35,12.06,12.46,0.04
39859,-87.9113,43.0419,1670523623,1,216.96,0.25,3.04,71.53,1.37,0.5,0.91,0.2
39860,-121.9731,42.6846,1670523623,1,213.62,0.14,3.68,45.78,0.6,1.39,1.43,0.11
39861,-91.513,45.7083,1670523623,1,233.65,1.26,3.09,53.64,1.83,2.67,3.0,0.78
39862,-116.546,33.8324,1670523623,2,243.66,1.15,4.93,89.41,0.28,2.77,7.7,0.59
39863,-96.8173,33.102,1670523623,1,208.62,1.24,4.97,41.13,0.91,3.27,4.36,0.3
39864,-86.8137,35.9524,1670523623,1,293.73,3.16,6.68,2.59,0.38,9.46,9.8,0.12
39865,-104.8305,39.6735,1670523623,1,330.45,9.39,17.99,43.99,1.85,4.29,5.77,1.73
39866,-110.696,35.0224,1670523623,2,233.65,2.85,4.5,41.13,0.06,9.92,29.01,1.05
39867,-94.8095,29.3027,1670523623,1,190.26,0.52,2.61,75.82,3.31,4.83,14.13,0.0
39868,-119.6714,34.4183,1670523623,1,193.6,0.67,2.04,50.07,0.07,1.71,2.24,0.26
39869,-77.394,36.9748,1670523623,1,273.71,2.01,10.03,37.19,3.79,4.82,5.81,0.03
39870,-81.4594,28.4801,1670523623,2,220.3,0.64,3.77,80.82,0.67,7.42,10.07,0.24
39871,-123.2769,38.5335,1670523623,1,240.33,0.05,5.06,56.51,0.92,4.6,5.66,0.03
39872,-80.1862,25.7915,1670523623,2,188.59,0.26,2.08,89.41,1.21,2.58,7.69,0.06
39873,-74.9176,40.6292,1670523623,1,240.33,0.28,3.0,70.1,1.28,0.83,1.04,0.1
39874,-80.0726,34.3755,1670523623,1,243.66,0.65,4.5,21.46,1.48,4.88,5.77,0.12
39875,-83.2848,42.622,1670523623,1,220.3,0.48,2.68,66.52,0.8,0.59,1.59,0.47
39876,-81.7979,26.1418,1670523623,2,198.6,0.14,1.78,82.25,0.41,4.41,10.02,0.15
39877,-112.0245,46.5884,1670523623,1,203.61,0.24,0.86,67.23,0.05,0.66,0.89,0.83
39878,-81.4329,28.4849,1670523623,2,220.3,0.64,3.77,80.82,0.67,7.42,10.07,0.24
39879,-121.8658,37.7044,1670523623,4,473.98,13.86,41.47,5.45,3.67,32.49,38.6,0.42
39880,-75.7708,36.2234,1670523623,1,257.02,0.52,3.98,39.7,0.67,3.39,4.59,0.29
39881,-121.9194,37.3711,1670523623,5,974.66,74.21,59.63,1.97,2.71,50.18,59.91,3.48
39882,-76.578,40.2776,1670523623,1,360.49,2.54,15.59,32.19,2.0,4.43,4.84,0.37
39883,-70.5689,43.301,1670523623,1,243.66,0.33,1.48,63.66,0.78,0.67,0.75,0.08
39884,-73.2174,44.4791,1670523623,1,250.34,0.8,4.2,69.38,2.21,0.64,1.62,0.43
39885,-88.879,39.816,1670523623,1,267.03,0.62,5.4,50.07,1.1,7.87,8.17,0.24
39886,-72.815,41.4568,1670523623,1,230.31,0.36,3.09,78.68,0.84,1.11,1.31,0.12
39887,-116.293,33.7035,1670523623,2,347.14,3.58,12.17,62.94,0.54,7.73,22.98,1.87
39888,-120.2984,34.6374,1670523623,1,277.04,3.44,8.05,30.4,0.1,6.5,8.76,0.59
39889,-116.2637,33.6659,1670523623,2,347.14,3.58,12.17,62.94,0.54,7.73,22.98,1.87
39890,-120.7556,38.3968,1670523623,1,216.96,0.27,2.55,57.94,0.1,1.7,2.14,0.54
39891,-119.2735,46.2813,1670523623,2,423.91,4.41,23.31,4.92,0.73,10.77,14.9,4.88
39892,-121.9246,36.5556,1670523623,1,233.65,0.09,2.25,62.23,0.49,4.99,6.29,0.16
39893,-95.3837,29.5791,1670523623,1,193.6,0.67,3.56,70.81,4.41,4.45,13.02,0.09
39894,-123.1974,39.1469,1670523623,1,211.95,0.03,2.42,56.51,0.26,2.52,3.01,0.06
39895,-78.1287,38.4604,1670523623,1,273.71,1.33,8.05,38.98,2.27,5.08,5.59,0.0
39896,-88.3097,36.635,1670523623,1,280.38,0.79,6.26,11.09,0.73,8.33,8.4,0.07
39897,-122.4784,38.5094,1670523623,1,226.97,0.13,4.37,51.5,0.78,5.4,7.03,0.1
39898,-112.1295,35.9696,1670523623,1,213.62,1.84,3.21,45.06,0.06,6.07,16.33,1.69
39899,-73.9917,40.7707,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39900,-117.2321,32.7094,1670523623,1,287.06,1.96,8.4,65.8,3.76,9.6,13.68,0.17
39901,-94.7989,29.3052,1670523623,1,203.61,0.49,2.25,73.67,0.79,5.67,15.07,0.0
39902,-94.7903,29.3097,1670523623,1,203.61,0.49,2.25,73.67,0.79,5.67,15.07,0.0
39903,-89.6633,44.9508,1670523623,1,226.97,1.76,5.23,60.08,4.35,1.42,1.88,0.68
39904,-87.0587,45.1233,1670523623,2,206.95,0.14,1.14,80.11,0.7,0.5,0.53,0.08
39905,-121.8589,36.6112,1670523623,2,307.08,1.2,12.85,33.62,0.86,17.3,20.48,0.34
39906,-119.9424,38.9573,1670523623,2,158.55,0.03,0.31,81.54,0.04,0.5,0.58,0.08
39907,-121.1135,35.5765,1670523623,1,233.65,0.16,2.87,59.37,0.11,2.95,3.58,0.42
39908,-121.1123,35.5737,1670523623,1,233.65,0.16,2.87,59.37,0.11,2.95,3.58,0.42
39909,-80.0758,26.3161,1670523623,2,193.6,0.27,1.44,87.26,0.68,3.26,8.11,0.09
39910,-122.301,47.3138,1670523623,1,260.35,0.11,10.8,57.22,3.13,2.66,3.48,0.31
39911,-82.54,28.1892,1670523623,2,211.95,0.32,2.51,82.97,0.68,5.77,8.0,0.07
39912,-110.0782,34.5114,1670523623,1,233.65,1.63,3.81,45.06,0.27,4.77,14.05,2.41
39913,-122.4272,47.2385,1670523623,1,247.0,0.06,7.28,57.94,2.03,2.57,2.92,0.11
39914,-83.5714,30.0886,1670523623,1,193.6,0.21,0.88,42.92,0.03,6.22,10.06,0.09
39915,-84.3385,33.9282,1670523623,1,307.08,6.09,19.36,15.02,6.91,8.5,10.59,0.2
39916,-93.2613,37.2428,1670523623,1,260.35,1.4,3.04,29.33,0.62,5.1,5.32,0.09
39917,-93.2274,37.2086,1670523623,1,260.35,1.4,3.04,29.33,0.62,5.1,5.32,0.09
39918,-74.9772,40.4061,1670523623,1,233.65,0.28,3.34,75.82,0.74,0.89,1.18,0.13
39919,-80.1207,25.9366,1670523623,2,190.26,0.59,3.21,87.26,1.04,2.86,8.26,0.12
39920,-93.2206,36.6444,1670523623,1,253.68,1.1,2.49,21.1,0.22,5.12,5.19,0.05
39921,-91.6204,38.0054,1670523623,2,307.08,0.85,11.31,17.35,1.37,11.6,11.64,0.0
39922,-81.359,27.4521,1670523623,1,193.6,0.05,0.42,76.53,0.38,3.55,5.35,0.04
39923,-156.4413,20.6791,1670523623,1,183.58,0.0,1.17,62.94,0.16,5.54,10.71,0.11
39924,-120.809,35.4949,1670523623,1,257.02,0.85,6.43,34.69,0.07,4.1,4.96,0.99
39925,-122.1327,37.6857,1670523623,4,607.49,29.06,58.26,4.34,7.63,43.67,53.44,0.79
39926,-81.7824,26.1393,1670523623,2,198.6,0.14,1.78,82.25,0.41,4.41,10.02,0.15
39927,-81.7881,26.1416,1670523623,2,198.6,0.14,1.78,82.25,0.41,4.41,10.02,0.15
39928,-80.1643,26.0534,1670523622,2,193.6,0.45,2.21,87.26,0.98,3.12,8.41,0.16
39929,-80.4079,27.3096,1670523623,2,190.26,0.09,1.04,81.54,0.42,2.86,5.24,0.0
39930,-86.4461,30.3879,1670523623,1,283.72,1.1,6.0,56.51,0.63,7.29,14.28,1.35
39931,-106.332,38.5124,1670523623,1,155.21,0.1,0.35,76.53,0.31,0.89,1.24,0.11
39932,-91.9287,44.9066,1670523623,1,277.04,3.63,7.8,41.13,1.43,4.1,5.21,2.09
39933,-80.4078,27.3096,1670523622,2,190.26,0.09,1.04,81.54,0.42,2.86,5.24,0.0
39934,-80.93,35.1367,1670523623,1,287.06,3.16,12.34,8.23,4.05,6.62,8.27,0.07
39935,-81.7467,26.2128,1670523623,2,198.6,0.26,2.64,87.26,0.34,4.58,8.49,0.1
39936,-116.9917,32.7797,1670523623,3,707.63,54.09,30.5,10.19,2.0,21.45,28.75,4.02
39937,-81.8037,26.3327,1670523623,2,226.97,0.53,3.81,94.41,0.55,5.83,10.59,0.31
39938,-81.1175,29.255,1670523623,2,216.96,0.6,3.04,85.12,4.83,12.02,15.09,0.0
39939,-81.9604,26.564,1670523623,2,201.94,0.31,2.16,88.69,0.33,3.98,7.1,0.12
39940,-87.9057,43.0389,1670523623,1,216.96,0.25,3.04,71.53,1.37,0.5,0.91,0.2
39941,-124.6629,48.3407,1670523623,1,203.61,0.0,0.44,73.67,1.0,1.05,2.45,0.0
39942,-93.5476,37.4364,1670523623,1,263.69,0.74,3.9,25.39,0.31,5.63,5.83,0.15
39943,-124.6594,48.3335,1670523623,1,203.61,0.0,0.44,73.67,1.0,1.05,2.45,0.0
39944,-95.3404,32.2721,1670523623,1,196.93,0.42,2.21,41.13,1.64,5.52,6.9,0.0
39945,-96.8885,32.6417,1670523623,1,203.61,0.56,6.0,42.2,1.16,2.69,4.06,0.34
39946,-120.6454,35.1466,1670523623,1,257.02,0.59,7.2,48.64,0.37,5.84,7.65,0.54
39947,-92.9182,40.87,1670523623,3,347.14,1.93,15.42,21.28,4.23,21.79,22.55,0.05
39948,-87.9176,43.0384,1670523623,1,216.96,0.25,3.04,71.53,1.37,0.5,0.91,0.2
39949,-120.6604,35.1525,1670523623,1,257.02,0.59,7.2,48.64,0.37,5.84,7.65,0.54
39950,-120.6921,35.6256,1670523623,1,247.0,0.46,5.66,41.13,0.07,7.26,8.71,0.44
39951,-84.3565,33.9284,1670523623,1,307.08,6.09,19.36,15.02,6.91,8.5,10.59,0.2
39952,-80.2919,26.1944,1670523623,2,196.93,0.35,2.31,90.12,1.12,3.8,8.57,0.17
39953,-80.698,32.1973,1670523623,1,203.61,1.33,5.48,34.69,1.49,5.98,8.66,0.0
39954,-120.7355,35.1801,1670523623,1,257.02,0.59,7.2,48.64,0.37,5.84,7.65,0.54
39955,-120.6514,35.1493,1670523623,1,257.02,0.59,7.2,48.64,0.37,5.84,7.65,0.54
39956,-123.3344,43.3877,1670523623,1,230.31,0.04,4.03,58.65,0.13,1.31,1.42,0.18
39957,-94.9115,39.3187,1670523623,2,307.08,1.12,11.14,17.7,1.94,13.63,13.99,0.0
39958,-120.7352,35.5732,1670523623,1,320.44,2.99,11.82,18.6,0.07,8.33,9.52,0.52
39959,-86.2318,35.3857,1670523623,1,213.62,0.38,3.26,12.34,0.25,1.91,2.22,0.42
39960,-120.6803,47.5518,1670523623,1,263.69,0.15,4.97,37.55,0.26,3.79,3.94,0.13
39961,-80.0384,26.583,1670523623,2,198.6,0.3,1.63,87.98,0.83,3.46,7.81,0.1
39962,-80.0731,26.3392,1670523623,2,193.6,0.27,1.44,87.26,0.68,3.26,8.11,0.09
39963,-80.1612,26.0504,1670523623,2,193.6,0.45,2.21,87.26,0.98,3.12,8.41,0.16
39964,-84.0851,33.9916,1670523623,2,307.08,5.92,22.28,9.48,8.35,10.13,12.37,0.03
39965,-84.0851,33.9916,1670523623,2,307.08,5.92,22.28,9.48,8.35,10.13,12.37,0.03
39966,-83.702,34.6154,1670523623,1,200.27,0.15,1.67,21.64,0.16,1.49,1.87,0.31
39967,-82.3237,34.8258,1670523623,1,253.68,1.06,6.26,12.34,2.5,4.61,4.98,0.0
39968,-82.445,27.9598,1670523623,1,280.38,2.4,13.88,65.09,1.51,6.95,9.85,0.93
39969,-80.9312,35.1373,1670523623,1,287.06,3.16,12.34,8.23,4.05,6.62,8.27,0.07
39970,-86.1406,32.3632,1670523623,1,216.96,1.61,6.86,45.06,3.34,7.35,13.81,0.45
39971,-73.9641,40.7605,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39972,-73.9802,40.7449,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39973,-73.9818,40.7708,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39974,-73.9927,40.7421,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39975,-73.9632,40.7744,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39976,-118.99,37.6355,1670523623,1,175.24,0.82,1.5,62.94,0.04,1.21,1.53,0.78
39977,-73.9821,40.7848,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39978,-73.9609,40.7792,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39979,-73.9632,40.7744,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39980,-73.9604,40.7977,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39981,-73.9629,40.7633,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
39982,-74.0033,40.753,1670523623,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
39983,-122.4506,38.489,1670523623,1,226.97,0.13,4.37,51.5,0.78,5.4,7.03,0.1
39984,-122.3248,38.3419,1670523623,2,307.08,0.92,19.88,29.33,3.37,12.22,14.81,0.16
39985,-111.4936,40.6634,1670523623,2,387.19,14.75,19.71,39.34,10.73,19.7,26.52,0.49
39986,-89.7826,43.6076,1670523623,1,223.64,1.01,3.0,61.51,1.15,1.43,2.1,1.05
39987,-88.59,37.0164,1670523623,1,320.44,1.16,8.91,12.34,1.46,9.82,9.87,0.0
39988,-94.7826,46.3552,1670523623,1,287.06,3.1,10.63,45.78,1.91,5.58,6.25,2.19
39989,-73.2716,41.2037,1670523623,1,230.31,0.18,2.23,75.82,0.54,0.98,1.18,0.08
39990,-74.0082,40.7409,1670523623,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
39991,-80.1491,25.7917,1670523623,2,188.59,0.26,2.08,89.41,1.21,2.58,7.69,0.06
39992,-118.2571,34.0502,1670523623,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
39993,-84.4735,33.8818,1670523623,1,250.34,1.96,7.88,25.75,1.58,3.41,4.48,0.21
39994,-80.8411,35.2226,1670523623,1,270.37,2.35,10.37,11.09,5.96,6.69,7.95,0.0
39995,-80.915,35.1882,1670523623,1,287.06,3.16,12.34,8.23,4.05,6.62,8.27,0.07
39996,-119.2692,46.2718,1670523623,2,423.91,4.41,23.31,4.92,0.73,10.77,14.9,4.88
39997,-110.7634,43.4807,1670523623,1,201.94,0.42,3.38,48.64,0.03,1.05,1.09,0.41
39998,-113.7065,37.185,1670523623,2,216.96,0.65,2.16,71.53,0.48,8.62,23.72,0.59
39999,-122.8936,38.7162,1670523623,1,233.65,0.07,4.67,49.35,0.75,5.05,6.29,0.1
40000,-88.406,42.6102,1670523623,1,220.3,0.63,5.1,62.94,3.01,0.5,1.03,0.26
40001,-121.9398,37.4837,1670523623,4,667.57,42.02,49.35,3.93,3.1,36.9,44.79,1.55
40002,-93.4897,41.6559,1670523623,2,293.73,0.58,9.34,35.41,2.27,19.4,20.85,0.33
40003,-104.8677,39.5677,1670523623,1,211.95,1.37,4.03,68.67,1.67,0.71,1.22,0.45
40004,-73.9127,41.9257,1670523623,1,233.65,0.16,1.18,74.39,0.65,0.72,0.76,0.05
40005,-122.5348,48.0105,1670523623,1,247.0,0.05,5.06,61.51,0.78,2.31,2.58,0.1
40006,-78.8617,33.7079,1670523623,1,223.64,0.37,2.72,29.68,0.89,5.16,5.81,0.06
40007,-74.3606,43.4963,1670523623,1,216.96,0.13,0.92,70.81,0.51,0.5,0.52,0.03
40008,-73.9556,40.7456,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
40009,-84.575,34.0109,1670523623,1,243.66,2.46,10.97,10.82,3.87,5.41,7.17,0.11
40010,-84.2801,30.4463,1670523623,1,190.26,0.23,1.14,45.78,0.05,5.07,9.22,0.06
40011,-77.0586,39.8632,1670523623,1,253.68,0.36,4.46,54.36,0.55,2.21,2.48,0.38
40012,-76.4973,42.4405,1670523623,1,247.0,0.1,2.27,57.94,1.76,2.08,2.18,0.12
40013,-115.1555,36.1351,1670523623,4,1121.52,92.09,63.06,13.05,4.11,44.36,74.33,12.79
40014,-81.3892,30.2896,1670523623,2,240.33,1.37,5.44,67.95,2.18,14.37,18.79,0.21
40015,-81.3514,40.8573,1670523623,1,263.69,0.62,9.94,47.21,2.86,2.63,3.5,0.44
40016,-122.5287,38.3667,1670523623,2,290.39,0.6,18.68,32.9,3.25,11.07,13.44,0.21
40017,-87.6255,41.8935,1670523623,1,267.03,1.47,13.37,50.78,4.29,4.46,5.79,0.72
40018,-86.1588,32.3613,1670523623,1,216.96,1.61,6.86,45.06,3.34,7.35,13.81,0.45
40019,-80.0351,26.7153,1670523623,2,196.93,0.15,0.92,85.83,0.46,3.2,7.38,0.01
40020,-97.7423,30.2695,1670523623,1,201.94,0.8,3.94,46.49,1.57,3.9,5.16,0.16
40021,-83.7147,34.706,1670523623,1,200.27,0.15,1.67,21.64,0.16,1.49,1.87,0.31
40022,-95.7044,44.9514,1670523623,1,267.03,1.79,7.37,43.27,1.22,5.91,6.49,5.07
40023,-97.7494,30.2505,1670523623,1,201.94,0.8,3.94,46.49,1.57,3.9,5.16,0.16
40024,-76.3023,36.8382,1670523623,1,260.35,1.19,6.51,57.94,3.52,4.11,4.6,0.08
40025,-116.5324,33.8019,1670523623,2,243.66,1.15,4.93,89.41,0.28,2.77,7.7,0.59
40026,-98.6187,29.4063,1670523623,1,185.25,0.09,0.59,45.78,0.24,2.34,3.36,0.11
40027,-122.4072,37.7919,1670523623,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
40028,-124.1086,46.8595,1670523623,1,200.27,0.0,0.26,76.53,0.72,0.93,1.35,0.0
40029,-92.7051,45.4888,1670523623,1,267.03,1.65,6.68,40.41,1.13,2.97,3.68,2.31
40030,-78.7422,33.7947,1670523623,1,230.31,0.75,2.53,32.19,0.95,6.26,7.12,0.07
40031,-122.6756,45.5124,1670523623,1,273.71,0.14,12.0,47.21,1.58,2.72,3.29,0.34
40032,-78.1711,38.2177,1670523623,1,283.72,1.75,8.48,37.19,2.12,5.37,5.88,0.0
40033,-100.0214,37.7545,1670523623,1,236.99,1.02,1.84,31.83,0.05,6.02,8.32,0.89
40034,-75.9139,42.1014,1670523623,1,230.31,0.12,1.82,70.1,0.86,0.92,1.01,0.08
40035,-122.3473,47.6108,1670523623,1,263.69,0.12,11.82,56.51,2.53,3.41,4.26,0.36
40036,-109.23,41.6122,1670523623,1,186.92,0.72,1.56,77.96,1.58,0.73,2.21,0.65
40037,-73.9654,40.7627,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
40038,-73.9742,40.7606,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
40039,-73.9819,40.7456,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
40040,-68.4041,44.3058,1670523623,1,243.66,0.37,2.38,55.79,0.54,0.55,0.62,0.06
40041,-96.7955,32.7864,1670523623,1,210.29,0.92,8.31,38.98,1.62,2.94,5.08,0.44
40042,-91.1699,30.4135,1670523623,1,211.95,1.62,5.91,50.78,5.19,7.05,13.65,0.2
40043,-83.185,35.3105,1670523623,1,208.62,0.11,1.24,38.98,0.13,0.86,0.96,0.0
40044,-74.011,44.2971,1670523623,1,220.3,0.1,0.88,70.1,0.8,0.5,0.55,0.1
40045,-97.95,29.6021,1670523623,1,190.26,0.39,2.42,52.93,1.03,4.39,6.28,0.1
40046,-85.7483,38.2699,1670523623,2,280.38,0.76,8.65,29.33,2.15,10.22,11.39,0.0
40047,-73.9689,40.7644,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
40048,-122.4049,38.3002,1670523623,2,290.39,0.6,18.68,32.9,3.25,11.07,13.44,0.21
40049,-73.9698,40.7646,1670523623,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
40050,-77.2162,38.926,1670523623,1,247.0,0.54,4.71,65.8,1.46,2.56,3.08,0.3
40051,-82.831,36.1636,1670523623,1,267.03,2.93,6.0,9.21,1.15,8.55,9.06,0.09
40052,-97.8688,30.446,1670523623,1,196.93,0.63,2.96,45.42,2.0,3.37,4.14,0.04
40053,-80.9958,29.2028,1670523623,2,223.64,0.26,1.56,82.25,1.51,10.89,14.06,0.0
40054,-97.7252,30.4032,1670523621,1,196.93,0.66,2.72,47.92,1.7,3.62,4.64,0.09
40055,-97.7457,30.283,1670523623,1,201.94,0.8,3.94,46.49,1.57,3.9,5.16,0.16
40056,-122.6753,45.613,1670523623,1,260.35,0.11,11.31,44.7,1.15,2.0,2.87,0.19
40057,-118.3711,34.0959,1670523623,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
40058,-93.1031,44.9437,1670523623,2,447.27,22.35,23.31,27.9,6.97,12.09,14.82,5.19
40059,-106.4084,31.7874,1670523623,2,473.98,12.85,14.91,30.04,1.77,10.37,33.1,1.31
40060,-109.55,38.5755,1670523623,1,213.62,1.09,2.53,65.09,0.15,5.0,14.18,2.01
40061,-97.0559,36.1275,1670523623,1,280.38,1.82,5.31,8.94,0.06,5.03,5.29,0.39
40062,-77.2865,37.3059,1670523623,1,273.71,1.55,9.94,42.2,2.18,4.88,5.65,0.12
40063,-123.1536,48.1496,1670523623,1,270.37,0.2,6.17,45.42,0.78,1.59,2.59,0.12
40064,-81.6852,26.1559,1670523623,2,198.6,0.14,1.78,82.25,0.41,4.41,10.02,0.15
40065,-104.0206,30.3024,1670523623,1,175.24,0.18,0.49,47.92,0.02,2.06,8.59,0.51
40066,-101.931,35.191,1670523623,1,180.24,0.22,0.76,72.24,0.33,1.18,4.5,0.63
40067,-87.5564,30.2769,1670523623,1,208.62,0.29,1.35,47.21,0.18,4.53,9.78,0.1
40068,-78.3673,38.0167,1670523623,1,300.41,1.9,10.54,31.47,1.82,6.65,7.46,0.03
40069,-80.613,28.3949,1670523623,1,201.94,0.1,1.01,75.82,0.67,3.2,4.56,0.0
40070,-77.0232,38.9183,1670523623,1,277.04,0.81,8.31,53.64,2.56,3.38,4.08,0.47
40071,-81.3499,31.1814,1670523623,1,226.97,1.15,5.14,64.37,1.51,5.27,9.45,0.34
40072,-118.3951,34.0724,1670523623,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
40073,-119.6601,37.3265,1670523623,1,233.65,0.48,2.7,55.08,0.08,2.39,3.53,0.4
40074,-80.9652,34.9366,1670523623,1,280.38,1.55,11.31,10.55,3.22,6.13,7.35,0.07
40075,-117.285,33.1001,1670523623,3,453.95,12.18,16.79,22.17,1.31,21.84,29.38,1.06
40076,-80.1232,25.8889,1670523623,2,190.26,0.59,3.21,87.26,1.04,2.86,8.26,0.12
40077,-78.5428,35.9764,1670523623,1,257.02,1.13,3.73,44.35,0.77,4.94,5.44,0.0
40078,-118.3896,34.0729,1670523623,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
40079,-83.05,42.33,1670523123,1,287.06,2.54,21.25,46.49,6.08,3.43,4.96,1.31
40080,-83.0448,42.3306,1670523623,1,287.06,2.54,21.25,46.49,6.08,3.43,4.96,1.31
40081,-83.0489,42.3312,1670523623,1,287.06,2.54,21.25,46.49,6.08,3.43,4.96,1.31
40082,-73.5387,41.0534,1670523581,1,243.66,0.24,2.44,70.1,1.51,0.99,1.25,0.12
40083,-76.2477,36.9145,1670523623,1,260.35,1.19,6.51,57.94,3.52,4.11,4.6,0.08
40084,-88.3088,41.7603,1670523623,1,313.76,3.8,24.33,40.77,7.87,7.01,9.95,0.97
40085,-83.7824,35.6788,1670523623,1,250.34,2.68,3.68,3.13,0.34,3.41,3.75,0.07
40086,-96.4003,30.1403,1670523623,1,193.6,0.37,2.1,60.08,4.35,5.8,7.18,0.0
40087,-106.8192,39.1867,1670523623,1,166.89,0.22,0.8,58.65,0.34,0.5,0.7,0.23
40088,-77.4411,37.5382,1670523623,1,270.37,0.99,8.14,47.21,1.3,4.71,5.34,0.09
40089,-77.3589,37.5309,1670523623,1,277.04,1.45,9.68,42.56,1.43,4.94,5.69,0.12
40090,-77.6309,37.6602,1670523623,1,253.68,0.56,4.28,50.78,0.93,4.58,4.93,0.0
40091,-77.3386,38.8536,1670523623,1,247.0,0.54,4.71,65.8,1.46,2.56,3.08,0.3
40092,-82.4657,27.2715,1670523623,1,253.68,1.17,9.08,73.67,2.3,9.19,12.44,0.19
40093,-111.5419,40.7254,1670523623,2,387.19,14.75,19.71,39.34,10.73,19.7,26.52,0.49
40094,-151.0461,60.494,1670523623,1,226.97,0.01,6.68,59.37,2.38,0.5,0.58,0.21
40095,-105.5627,40.3908,1670523623,2,171.9,0.18,1.17,80.82,3.67,0.5,0.53,0.06
40096,-82.5687,27.3222,1670523623,1,253.68,1.17,9.08,73.67,2.3,9.19,12.44,0.19
40097,-81.7679,26.249,1670523623,2,198.6,0.26,2.64,87.26,0.34,4.58,8.49,0.1
